32.0000000000000, 31.4222130645845, 30.8617998605864, 30.3181960285620, 29.7908556936023, 29.2792508593957, 28.7828708221558, 28.3012216037621, 27.8338254034847, 27.3802200676836, 26.9399585768927, 26.5126085497193, 26.0977517630074, 25.6949836877318, 25.3039130401072, 24.9241613474136, 24.5553625280548, 24.1971624853855, 23.8492187148524, 23.5111999240157,
23.1827856650274, 22.8636659791577, 22.5535410529760, 22.2521208858024, 21.9591249680617, 21.6742819701824, 21.3973294416940, 21.1280135201892, 20.8660886498274, 20.6113173090660, 20.3634697473184, 20.1223237302447, 19.8876642933923, 19.6592835039137, 19.4369802300953, 19.2205599184419, 19.0098343780698, 18.8046215721665, 18.6047454162891, 18.4100355832732,
18.2203273145388, 18.0354612375814, 17.8552831894466, 17.6796440459917, 17.5083995567444, 17.3414101851758, 17.1785409542089, 17.0196612967926, 16.8646449113739, 16.7133696221078, 16.5657172436508, 16.4215734503859, 16.2808276499352, 16.1433728608190, 16.0091055941257, 15.8779257390607, 15.7497364522472, 15.6244440506560, 15.5019579080457, 15.3821903547975,
15.2650565810335, 15.1504745429114, 15.0383648719908, 14.9286507875707, 14.8212580119007, 14.7161146881721, 14.6131513011970, 14.5123006006877, 14.4134975270516, 14.3166791396182, 14.2217845472190, 14.1287548410434, 14.0375330296955, 13.9480639763796, 13.8602943381456, 13.7741725071249, 13.6896485536937, 13.6066741714989, 13.5252026242864, 13.4451886944721,
13.3665886333992, 13.2893601132256, 13.2134621803892, 13.1388552105978, 13.0655008652951, 12.9933620495534, 12.9224028713468, 12.8525886021596, 12.7838856388850, 12.7162614669745, 12.6496846247933, 12.5841246691458, 12.5195521419300, 12.4559385378856, 12.3932562733989, 12.3314786563307, 12.2705798568329, 12.2105348791216, 12.1513195341758, 12.0929104133307,
12.0352848627367, 11.9784209586557, 11.9222974835670, 11.8668939030562, 11.8121903434623, 11.7581675702565, 11.7048069671308, 11.6520905157709, 11.6000007762932, 11.5485208683219, 11.4976344526872, 11.4473257137231, 11.3975793421452, 11.3483805184899, 11.2997148970963, 11.2515685906135, 11.2039281550146, 11.1567805751035, 11.1101132504952, 11.0639139820563,
11.0181709587900, 10.9728727451505, 10.9280082687737, 10.8835668086093, 10.8395379834424, 10.7959117407912, 10.7526783461685, 10.7098283726949, 10.6673526910525, 10.6252424597683, 10.5834891158152, 10.5420843655218, 10.5010201757794, 10.4602887655375, 10.4198825975784, 10.3797943705603, 10.3400170113217, 10.3005436674388, 10.2613677000250, 10.2224826767676,
10.1838823651928, 10.1455607261503, 10.1075119075125, 10.0697302380791, 10.0322102216826, 9.99494653148588, 9.95793400446717, 9.92116763608545, 9.88464257512078, 9.84835411868360, 9.81229770738750, 9.77646892068019, 9.74086347232736, 9.70547720604450, 9.67030609127184, 9.63534621908761, 9.60059379825528, 9.56604515140015, 9.53169671131123, 9.49754501736425,
9.46358671206181, 9.42981853768684, 9.39623733306564, 9.36284003043696, 9.32962365242362, 9.29658530910321, 9.26372219517487, 9.23103158721865, 9.19851084104477, 9.16615738912958, 9.13396873813550, 9.10194246651213, 9.07007622217595, 9.03836772026589, 9.00681474097245, 8.97541512743785, 8.94416678372490, 8.91306767285241, 8.88211581489476, 8.85130928514386,
8.82064621233109, 8.79012477690750, 8.75974320938031, 8.72949978870377, 8.69939284072273, 8.66942073666710, 8.63958189169552, 8.60987476348680, 8.58029785087727, 8.55084969254282, 8.52152886572397, 8.49233398499271, 8.46326370105956, 8.43431669961973, 8.40549170023698, 8.37678745526390, 8.34820274879761, 8.31973639566948, 8.29138724046795, 8.26315415659323,
